instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
16490498,64416,GMRAIRPORT25AUGFUT,GMRAIRPORT,0.0,2025-08-28,0.0,0.01,6975,FUT,NFO-FUT,NFO
13609218,53161,GMRAIRPORT25SEPFUT,GMRAIRPORT,0.0,2025-09-30,0.0,0.01,6975,FUT,NFO-FUT,NFO
13646850,53308,GODREJCP25JULFUT,GODREJCP,0.0,2025-07-31,0.0,0.1,500,FUT,NFO-FUT,NFO
16490754,64417,GODREJCP25AUGFUT,GODREJCP,0.0,2025-08-28,0.0,0.1,500,FUT,NFO-FUT,NFO
13609474,53162,GODREJCP25SEPFUT,GODREJCP,0.0,2025-09-30,0.0,0.1,500,FUT,NFO-FUT,NFO
13647106,53309,GODREJPROP25JULFUT,GODREJPROP,0.0,2025-07-31,0.0,0.1,275,FUT,NFO-FUT,NFO
16491010,64418,GODREJPROP25AUGFUT,GODREJPROP,0.0,2025-08-28,0.0,0.1,275,FUT,NFO-FUT,NFO
13609730,53163,GODREJPROP25SEPFUT,GODREJPROP,0.0,2025-09-30,0.0,0.1,275,FUT,NFO-FUT,NFO
13647362,53310,GRANULES25JULFUT,GRANULES,0.0,2025-07-31,0.0,0.05,1075,FUT,NFO-FUT,NFO
16491266,64419,GRANULES25AUGFUT,GRANULES,0.0,2025-08-28,0.0,0.05,1075,FUT,NFO-FUT,NFO
13647618,53311,GRASIM25JULFUT,GRASIM,0.0,2025-07-31,0.0,0.1,250,FUT,NFO-FUT,NFO
16491522,64420,GRASIM25AUGFUT,GRASIM,0.0,2025-08-28,0.0,0.1,250,FUT,NFO-FUT,NFO
13609986,53164,GRASIM25SEPFUT,GRASIM,0.0,2025-09-30,0.0,0.1,250,FUT,NFO-FUT,NFO
13647874,53312,HAL25JULFUT,HAL,0.0,2025-07-31,0.0,0.1,150,FUT,NFO-FUT,NFO
16491778,64421,HAL25AUGFUT,HAL,0.0,2025-08-28,0.0,0.1,150,FUT,NFO-FUT,NFO
13610242,53165,HAL25SEPFUT,HAL,0.0,2025-09-30,0.0,0.1,150,FUT,NFO-FUT,NFO
13648130,53313,HAVELLS25JULFUT,HAVELLS,0.0,2025-07-31,0.0,0.1,500,FUT,NFO-FUT,NFO
16492034,64422,HAVELLS25AUGFUT,HAVELLS,0.0,2025-08-28,0.0,0.1,500,FUT,NFO-FUT,NFO
13610498,53166,HAVELLS25SEPFUT,HAVELLS,0.0,2025-09-30,0.0,0.1,500,FUT,NFO-FUT,NFO
13648386,53314,HCLTECH25JULFUT,HCLTECH,0.0,2025-07-31,0.0,0.1,350,FUT,NFO-FUT,NFO
16492290,64423,HCLTECH25AUGFUT,HCLTECH,0.0,2025-08-28,0.0,0.1,350,FUT,NFO-FUT,NFO
13611266,53169,HCLTECH25SEPFUT,HCLTECH,0.0,2025-09-30,0.0,0.1,350,FUT,NFO-FUT,NFO
13648642,53315,HDFCAMC25JULFUT,HDFCAMC,0.0,2025-07-31,0.0,0.5,150,FUT,NFO-FUT,NFO
16492546,64424,HDFCAMC25AUGFUT,HDFCAMC,0.0,2025-08-28,0.0,0.5,150,FUT,NFO-FUT,NFO
13611522,53170,HDFCAMC25SEPFUT,HDFCAMC,0.0,2025-09-30,0.0,0.5,150,FUT,NFO-FUT,NFO
13648898,53316,HDFCBANK25JULFUT,HDFCBANK,0.0,2025-07-31,0.0,0.1,550,FUT,NFO-FUT,NFO
16492802,64425,HDFCBANK25AUGFUT,HDFCBANK,0.0,2025-08-28,0.0,0.1,550,FUT,NFO-FUT,NFO
13611778,53171,HDFCBANK25SEPFUT,HDFCBANK,0.0,2025-09-30,0.0,0.1,550,FUT,NFO-FUT,NFO
13649154,53317,HDFCLIFE25JULFUT,HDFCLIFE,0.0,2025-07-31,0.0,0.05,1100,FUT,NFO-FUT,NFO
16493058,64426,HDFCLIFE25AUGFUT,HDFCLIFE,0.0,2025-08-28,0.0,0.05,1100,FUT,NFO-FUT,NFO
13612034,53172,HDFCLIFE25SEPFUT,HDFCLIFE,0.0,2025-09-30,0.0,0.05,1100,FUT,NFO-FUT,NFO
13649410,53318,HEROMOTOCO25JULFUT,HEROMOTOCO,0.0,2025-07-31,0.0,0.1,150,FUT,NFO-FUT,NFO
16493314,64427,HEROMOTOCO25AUGFUT,HEROMOTOCO,0.0,2025-08-28,0.0,0.1,150,FUT,NFO-FUT,NFO
13612290,53173,HEROMOTOCO25SEPFUT,HEROMOTOCO,0.0,2025-09-30,0.0,0.1,150,FUT,NFO-FUT,NFO
13649666,53319,HFCL25JULFUT,HFCL,0.0,2025-07-31,0.0,0.01,6450,FUT,NFO-FUT,NFO
16493570,64428,HFCL25AUGFUT,HFCL,0.0,2025-08-28,0.0,0.01,6450,FUT,NFO-FUT,NFO
13612546,53174,HFCL25SEPFUT,HFCL,0.0,2025-09-30,0.0,0.01,6450,FUT,NFO-FUT,NFO
13650178,53321,HINDALCO25JULFUT,HINDALCO,0.0,2025-07-31,0.0,0.05,1400,FUT,NFO-FUT,NFO
16493826,64429,HINDALCO25AUGFUT,HINDALCO,0.0,2025-08-28,0.0,0.05,1400,FUT,NFO-FUT,NFO
13612802,53175,HINDALCO25SEPFUT,HINDALCO,0.0,2025-09-30,0.0,0.05,1400,FUT,NFO-FUT,NFO
13650434,53322,HINDCOPPER25JULFUT,HINDCOPPER,0.0,2025-07-31,0.0,0.05,2650,FUT,NFO-FUT,NFO
13650690,53323,HINDPETRO25JULFUT,HINDPETRO,0.0,2025-07-31,0.0,0.05,2025,FUT,NFO-FUT,NFO
16494082,64430,HINDPETRO25AUGFUT,HINDPETRO,0.0,2025-08-28,0.0,0.05,2025,FUT,NFO-FUT,NFO
13613058,53176,HINDPETRO25SEPFUT,HINDPETRO,0.0,2025-09-30,0.0,0.05,2025,FUT,NFO-FUT,NFO
13650946,53324,HINDUNILVR25JULFUT,HINDUNILVR,0.0,2025-07-31,0.0,0.1,300,FUT,NFO-FUT,NFO
16494338,64431,HINDUNILVR25AUGFUT,HINDUNILVR,0.0,2025-08-28,0.0,0.1,300,FUT,NFO-FUT,NFO
13615362,53185,HINDUNILVR25SEPFUT,HINDUNILVR,0.0,2025-09-30,0.0,0.1,300,FUT,NFO-FUT,NFO
13651202,53325,HINDZINC25JULFUT,HINDZINC,0.0,2025-07-31,0.0,0.05,1225,FUT,NFO-FUT,NFO
16494594,64432,HINDZINC25AUGFUT,HINDZINC,0.0,2025-08-28,0.0,0.05,1225,FUT,NFO-FUT,NFO
13615618,53186,HINDZINC25SEPFUT,HINDZINC,0.0,2025-09-30,0.0,0.05,1225,FUT,NFO-FUT,NFO
13651458,53326,HUDCO25JULFUT,HUDCO,0.0,2025-07-31,0.0,0.01,2775,FUT,NFO-FUT,NFO
16494850,64433,HUDCO25AUGFUT,HUDCO,0.0,2025-08-28,0.0,0.01,2775,FUT,NFO-FUT,NFO
13615874,53187,HUDCO25SEPFUT,HUDCO,0.0,2025-09-30,0.0,0.01,2775,FUT,NFO-FUT,NFO
13651714,53327,ICICIBANK25JULFUT,ICICIBANK,0.0,2025-07-31,0.0,0.1,700,FUT,NFO-FUT,NFO
16495106,64434,ICICIBANK25AUGFUT,ICICIBANK,0.0,2025-08-28,0.0,0.1,700,FUT,NFO-FUT,NFO
13616130,53188,ICICIBANK25SEPFUT,ICICIBANK,0.0,2025-09-30,0.0,0.1,700,FUT,NFO-FUT,NFO
13651970,53328,ICICIGI25JULFUT,ICICIGI,0.0,2025-07-31,0.0,0.1,325,FUT,NFO-FUT,NFO
16495362,64435,ICICIGI25AUGFUT,ICICIGI,0.0,2025-08-28,0.0,0.1,325,FUT,NFO-FUT,NFO
13616386,53189,ICICIGI25SEPFUT,ICICIGI,0.0,2025-09-30,0.0,0.1,325,FUT,NFO-FUT,NFO
13652226,53329,ICICIPRULI25JULFUT,ICICIPRULI,0.0,2025-07-31,0.0,0.05,925,FUT,NFO-FUT,NFO
16495618,64436,ICICIPRULI25AUGFUT,ICICIPRULI,0.0,2025-08-28,0.0,0.05,925,FUT,NFO-FUT,NFO
13616642,53190,ICICIPRULI25SEPFUT,ICICIPRULI,0.0,2025-09-30,0.0,0.05,925,FUT,NFO-FUT,NFO
13652482,53330,IDEA25JULFUT,IDEA,0.0,2025-07-31,0.0,0.01,71475,FUT,NFO-FUT,NFO
16495874,64437,IDEA25AUGFUT,IDEA,0.0,2025-08-28,0.0,0.01,71475,FUT,NFO-FUT,NFO
13617154,53192,IDEA25SEPFUT,IDEA,0.0,2025-09-30,0.0,0.01,71475,FUT,NFO-FUT,NFO
13653506,53334,IDFCFIRSTB25JULFUT,IDFCFIRSTB,0.0,2025-07-31,0.0,0.01,9275,FUT,NFO-FUT,NFO
16496130,64438,IDFCFIRSTB25AUGFUT,IDFCFIRSTB,0.0,2025-08-28,0.0,0.01,9275,FUT,NFO-FUT,NFO
13617410,53193,IDFCFIRSTB25SEPFUT,IDFCFIRSTB,0.0,2025-09-30,0.0,0.01,9275,FUT,NFO-FUT,NFO
13653762,53335,IEX25JULFUT,IEX,0.0,2025-07-31,0.0,0.01,3750,FUT,NFO-FUT,NFO
16496386,64439,IEX25AUGFUT,IEX,0.0,2025-08-28,0.0,0.01,3750,FUT,NFO-FUT,NFO
13618946,53199,IEX25SEPFUT,IEX,0.0,2025-09-30,0.0,0.01,3750,FUT,NFO-FUT,NFO
13654018,53336,IGL25JULFUT,IGL,0.0,2025-07-31,0.0,0.01,2750,FUT,NFO-FUT,NFO
16496642,64440,IGL25AUGFUT,IGL,0.0,2025-08-28,0.0,0.01,2750,FUT,NFO-FUT,NFO
13619202,53200,IGL25SEPFUT,IGL,0.0,2025-09-30,0.0,0.01,2750,FUT,NFO-FUT,NFO
13654274,53337,IIFL25JULFUT,IIFL,0.0,2025-07-31,0.0,0.05,1650,FUT,NFO-FUT,NFO
16496898,64441,IIFL25AUGFUT,IIFL,0.0,2025-08-28,0.0,0.05,1650,FUT,NFO-FUT,NFO
13619970,53203,IIFL25SEPFUT,IIFL,0.0,2025-09-30,0.0,0.05,1650,FUT,NFO-FUT,NFO
13654530,53338,INDHOTEL25JULFUT,INDHOTEL,0.0,2025-07-31,0.0,0.05,1000,FUT,NFO-FUT,NFO
16497154,64442,INDHOTEL25AUGFUT,INDHOTEL,0.0,2025-08-28,0.0,0.05,1000,FUT,NFO-FUT,NFO
13620226,53204,INDHOTEL25SEPFUT,INDHOTEL,0.0,2025-09-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
13654786,53339,INDIANB25JULFUT,INDIANB,0.0,2025-07-31,0.0,0.05,1000,FUT,NFO-FUT,NFO
16497410,64443,INDIANB25AUGFUT,INDIANB,0.0,2025-08-28,0.0,0.05,1000,FUT,NFO-FUT,NFO
13620482,53205,INDIANB25SEPFUT,INDIANB,0.0,2025-09-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
13655042,53340,INDIGO25JULFUT,INDIGO,0.0,2025-07-31,0.0,0.5,150,FUT,NFO-FUT,NFO
16499458,64451,INDIGO25AUGFUT,INDIGO,0.0,2025-08-28,0.0,0.5,150,FUT,NFO-FUT,NFO
13620738,53206,INDIGO25SEPFUT,INDIGO,0.0,2025-09-30,0.0,0.5,150,FUT,NFO-FUT,NFO
13655298,53341,INDUSINDBK25JULFUT,INDUSINDBK,0.0,2025-07-31,0.0,0.05,700,FUT,NFO-FUT,NFO
16499714,64452,INDUSINDBK25AUGFUT,INDUSINDBK,0.0,2025-08-28,0.0,0.05,700,FUT,NFO-FUT,NFO
13626882,53230,INDUSINDBK25SEPFUT,INDUSINDBK,0.0,2025-09-30,0.0,0.05,700,FUT,NFO-FUT,NFO
13655554,53342,INDUSTOWER25JULFUT,INDUSTOWER,0.0,2025-07-31,0.0,0.05,1700,FUT,NFO-FUT,NFO
16499970,64453,INDUSTOWER25AUGFUT,INDUSTOWER,0.0,2025-08-28,0.0,0.05,1700,FUT,NFO-FUT,NFO
13627138,53231,INDUSTOWER25SEPFUT,INDUSTOWER,0.0,2025-09-30,0.0,0.05,1700,FUT,NFO-FUT,NFO
13655810,53343,INFY25JULFUT,INFY,0.0,2025-07-31,0.0,0.1,400,FUT,NFO-FUT,NFO
16500226,64454,INFY25AUGFUT,INFY,0.0,2025-08-28,0.0,0.1,400,FUT,NFO-FUT,NFO
13627394,53232,INFY25SEPFUT,INFY,0.0,2025-09-30,0.0,0.1,400,FUT,NFO-FUT,NFO
13656066,53344,INOXWIND25JULFUT,INOXWIND,0.0,2025-07-31,0.0,0.01,3272,FUT,NFO-FUT,NFO
16500738,64456,INOXWIND25AUGFUT,INOXWIND,0.0,2025-08-28,0.0,0.01,3272,FUT,NFO-FUT,NFO
13627650,53233,INOXWIND25SEPFUT,INOXWIND,0.0,2025-09-30,0.0,0.01,3272,FUT,NFO-FUT,NFO
13656322,53345,IOC25JULFUT,IOC,0.0,2025-07-31,0.0,0.01,4875,FUT,NFO-FUT,NFO
16500994,64457,IOC25AUGFUT,IOC,0.0,2025-08-28,0.0,0.01,4875,FUT,NFO-FUT,NFO
13627906,53234,IOC25SEPFUT,IOC,0.0,2025-09-30,0.0,0.01,4875,FUT,NFO-FUT,NFO
13656578,53346,IRB25JULFUT,IRB,0.0,2025-07-31,0.0,0.01,11675,FUT,NFO-FUT,NFO
16524034,64547,IRB25AUGFUT,IRB,0.0,2025-08-28,0.0,0.01,11675,FUT,NFO-FUT,NFO
13656834,53347,IRCTC25JULFUT,IRCTC,0.0,2025-07-31,0.0,0.05,875,FUT,NFO-FUT,NFO
16524290,64548,IRCTC25AUGFUT,IRCTC,0.0,2025-08-28,0.0,0.05,875,FUT,NFO-FUT,NFO
13628674,53237,IRCTC25SEPFUT,IRCTC,0.0,2025-09-30,0.0,0.05,875,FUT,NFO-FUT,NFO
13657090,53348,IREDA25JULFUT,IREDA,0.0,2025-07-31,0.0,0.01,3450,FUT,NFO-FUT,NFO
16540930,64613,IREDA25AUGFUT,IREDA,0.0,2025-08-28,0.0,0.01,3450,FUT,NFO-FUT,NFO
13628930,53238,IREDA25SEPFUT,IREDA,0.0,2025-09-30,0.0,0.01,3450,FUT,NFO-FUT,NFO
13657858,53351,IRFC25JULFUT,IRFC,0.0,2025-07-31,0.0,0.01,4250,FUT,NFO-FUT,NFO
16541186,64614,IRFC25AUGFUT,IRFC,0.0,2025-08-28,0.0,0.01,4250,FUT,NFO-FUT,NFO
13629186,53239,IRFC25SEPFUT,IRFC,0.0,2025-09-30,0.0,0.01,4250,FUT,NFO-FUT,NFO
13658114,53352,ITC25JULFUT,ITC,0.0,2025-07-31,0.0,0.05,1600,FUT,NFO-FUT,NFO
16541442,64615,ITC25AUGFUT,ITC,0.0,2025-08-28,0.0,0.05,1600,FUT,NFO-FUT,NFO
13629954,53242,ITC25SEPFUT,ITC,0.0,2025-09-30,0.0,0.05,1600,FUT,NFO-FUT,NFO
13658370,53353,JINDALSTEL25JULFUT,JINDALSTEL,0.0,2025-07-31,0.0,0.05,625,FUT,NFO-FUT,NFO
16541698,64616,JINDALSTEL25AUGFUT,JINDALSTEL,0.0,2025-08-28,0.0,0.05,625,FUT,NFO-FUT,NFO
13630210,53243,JINDALSTEL25SEPFUT,JINDALSTEL,0.0,2025-09-30,0.0,0.05,625,FUT,NFO-FUT,NFO
13658626,53354,JIOFIN25JULFUT,JIOFIN,0.0,2025-07-31,0.0,0.05,2350,FUT,NFO-FUT,NFO
16541954,64617,JIOFIN25AUGFUT,JIOFIN,0.0,2025-08-28,0.0,0.05,2350,FUT,NFO-FUT,NFO
13636098,53266,JIOFIN25SEPFUT,JIOFIN,0.0,2025-09-30,0.0,0.05,2350,FUT,NFO-FUT,NFO
13658882,53355,JSL25JULFUT,JSL,0.0,2025-07-31,0.0,0.05,850,FUT,NFO-FUT,NFO
16542210,64618,JSL25AUGFUT,JSL,0.0,2025-08-28,0.0,0.05,850,FUT,NFO-FUT,NFO
13659650,53358,JSWENERGY25JULFUT,JSWENERGY,0.0,2025-07-31,0.0,0.05,1000,FUT,NFO-FUT,NFO
16542466,64619,JSWENERGY25AUGFUT,JSWENERGY,0.0,2025-08-28,0.0,0.05,1000,FUT,NFO-FUT,NFO
13636354,53267,JSWENERGY25SEPFUT,JSWENERGY,0.0,2025-09-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
13659906,53359,JSWSTEEL25JULFUT,JSWSTEEL,0.0,2025-07-31,0.0,0.1,675,FUT,NFO-FUT,NFO
16542722,64620,JSWSTEEL25AUGFUT,JSWSTEEL,0.0,2025-08-28,0.0,0.1,675,FUT,NFO-FUT,NFO
13637378,53271,JSWSTEEL25SEPFUT,JSWSTEEL,0.0,2025-09-30,0.0,0.1,675,FUT,NFO-FUT,NFO
13661698,53366,JUBLFOOD25JULFUT,JUBLFOOD,0.0,2025-07-31,0.0,0.05,1250,FUT,NFO-FUT,NFO
16542978,64621,JUBLFOOD25AUGFUT,JUBLFOOD,0.0,2025-08-28,0.0,0.05,1250,FUT,NFO-FUT,NFO
13637634,53272,JUBLFOOD25SEPFUT,JUBLFOOD,0.0,2025-09-30,0.0,0.05,1250,FUT,NFO-FUT,NFO
13661954,53367,KALYANKJIL25JULFUT,KALYANKJIL,0.0,2025-07-31,0.0,0.05,1175,FUT,NFO-FUT,NFO
16543234,64622,KALYANKJIL25AUGFUT,KALYANKJIL,0.0,2025-08-28,0.0,0.05,1175,FUT,NFO-FUT,NFO
13640194,53282,KALYANKJIL25SEPFUT,KALYANKJIL,0.0,2025-09-30,0.0,0.05,1175,FUT,NFO-FUT,NFO
16543746,64624,KAYNES25JULFUT,KAYNES,0.0,2025-07-31,0.0,0.5,100,FUT,NFO-FUT,NFO
16544002,64625,KAYNES25AUGFUT,KAYNES,0.0,2025-08-28,0.0,0.5,100,FUT,NFO-FUT,NFO
13640450,53283,KAYNES25SEPFUT,KAYNES,0.0,2025-09-30,0.0,0.5,100,FUT,NFO-FUT,NFO
13662210,53368,KEI25JULFUT,KEI,0.0,2025-07-31,0.0,0.1,175,FUT,NFO-FUT,NFO
16544258,64626,KEI25AUGFUT,KEI,0.0,2025-08-28,0.0,0.1,175,FUT,NFO-FUT,NFO
13640962,53285,KEI25SEPFUT,KEI,0.0,2025-09-30,0.0,0.1,175,FUT,NFO-FUT,NFO
13641218,53286,KFINTECH25JULFUT,KFINTECH,0.0,2025-07-31,0.0,0.1,450,FUT,NFO-FUT,NFO
13641474,53287,KFINTECH25AUGFUT,KFINTECH,0.0,2025-08-28,0.0,0.1,450,FUT,NFO-FUT,NFO
13641730,53288,KFINTECH25SEPFUT,KFINTECH,0.0,2025-09-30,0.0,0.1,450,FUT,NFO-FUT,NFO
13662466,53369,KOTAKBANK25JULFUT,KOTAKBANK,0.0,2025-07-31,0.0,0.1,400,FUT,NFO-FUT,NFO
16544514,64627,KOTAKBANK25AUGFUT,KOTAKBANK,0.0,2025-08-28,0.0,0.1,400,FUT,NFO-FUT,NFO
13660162,53360,KOTAKBANK25SEPFUT,KOTAKBANK,0.0,2025-09-30,0.0,0.1,400,FUT,NFO-FUT,NFO
13662722,53370,KPITTECH25JULFUT,KPITTECH,0.0,2025-07-31,0.0,0.1,400,FUT,NFO-FUT,NFO
16544770,64628,KPITTECH25AUGFUT,KPITTECH,0.0,2025-08-28,0.0,0.1,400,FUT,NFO-FUT,NFO
13660418,53361,KPITTECH25SEPFUT,KPITTECH,0.0,2025-09-30,0.0,0.1,400,FUT,NFO-FUT,NFO
13662978,53371,LAURUSLABS25JULFUT,LAURUSLABS,0.0,2025-07-31,0.0,0.05,1700,FUT,NFO-FUT,NFO
16545026,64629,LAURUSLABS25AUGFUT,LAURUSLABS,0.0,2025-08-28,0.0,0.05,1700,FUT,NFO-FUT,NFO
13660674,53362,LAURUSLABS25SEPFUT,LAURUSLABS,0.0,2025-09-30,0.0,0.05,1700,FUT,NFO-FUT,NFO
13663234,53372,LICHSGFIN25JULFUT,LICHSGFIN,0.0,2025-07-31,0.0,0.05,1000,FUT,NFO-FUT,NFO
16545282,64630,LICHSGFIN25AUGFUT,LICHSGFIN,0.0,2025-08-28,0.0,0.05,1000,FUT,NFO-FUT,NFO
13660930,53363,LICHSGFIN25SEPFUT,LICHSGFIN,0.0,2025-09-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
13663490,53373,LICI25JULFUT,LICI,0.0,2025-07-31,0.0,0.05,700,FUT,NFO-FUT,NFO
16545538,64631,LICI25AUGFUT,LICI,0.0,2025-08-28,0.0,0.05,700,FUT,NFO-FUT,NFO
13661186,53364,LICI25SEPFUT,LICI,0.0,2025-09-30,0.0,0.05,700,FUT,NFO-FUT,NFO
13663746,53374,LODHA25JULFUT,LODHA,0.0,2025-07-31,0.0,0.1,450,FUT,NFO-FUT,NFO
16545794,64632,LODHA25AUGFUT,LODHA,0.0,2025-08-28,0.0,0.1,450,FUT,NFO-FUT,NFO
13661442,53365,LODHA25SEPFUT,LODHA,0.0,2025-09-30,0.0,0.1,450,FUT,NFO-FUT,NFO
13664002,53375,LT25JULFUT,LT,0.0,2025-07-31,0.0,0.1,175,FUT,NFO-FUT,NFO
16546050,64633,LT25AUGFUT,LT,0.0,2025-08-28,0.0,0.1,175,FUT,NFO-FUT,NFO
13670402,53400,LT25SEPFUT,LT,0.0,2025-09-30,0.0,0.1,175,FUT,NFO-FUT,NFO
13664258,53376,LTF25JULFUT,LTF,0.0,2025-07-31,0.0,0.01,4462,FUT,NFO-FUT,NFO
16546306,64634,LTF25AUGFUT,LTF,0.0,2025-08-28,0.0,0.01,4462,FUT,NFO-FUT,NFO
13670658,53401,LTF25SEPFUT,LTF,0.0,2025-09-30,0.0,0.01,4462,FUT,NFO-FUT,NFO
13664514,53377,LTIM25JULFUT,LTIM,0.0,2025-07-31,0.0,0.5,150,FUT,NFO-FUT,NFO
16546562,64635,LTIM25AUGFUT,LTIM,0.0,2025-08-28,0.0,0.5,150,FUT,NFO-FUT,NFO
13672962,53410,LTIM25SEPFUT,LTIM,0.0,2025-09-30,0.0,0.5,150,FUT,NFO-FUT,NFO
13664770,53378,LUPIN25JULFUT,LUPIN,0.0,2025-07-31,0.0,0.1,425,FUT,NFO-FUT,NFO
16546818,64636,LUPIN25AUGFUT,LUPIN,0.0,2025-08-28,0.0,0.1,425,FUT,NFO-FUT,NFO
13673218,53411,LUPIN25SEPFUT,LUPIN,0.0,2025-09-30,0.0,0.1,425,FUT,NFO-FUT,NFO
13665026,53379,M&M25JULFUT,M&M,0.0,2025-07-31,0.0,0.1,200,FUT,NFO-FUT,NFO
16547074,64637,M&M25AUGFUT,M&M,0.0,2025-08-28,0.0,0.1,200,FUT,NFO-FUT,NFO
13673474,53412,M&M25SEPFUT,M&M,0.0,2025-09-30,0.0,0.1,200,FUT,NFO-FUT,NFO
13665282,53380,M&MFIN25JULFUT,M&MFIN,0.0,2025-07-31,0.0,0.05,2056,FUT,NFO-FUT,NFO
13665538,53381,MANAPPURAM25JULFUT,MANAPPURAM,0.0,2025-07-31,0.0,0.05,3000,FUT,NFO-FUT,NFO
16613634,64897,MANAPPURAM25AUGFUT,MANAPPURAM,0.0,2025-08-28,0.0,0.05,3000,FUT,NFO-FUT,NFO
13689858,53476,MANAPPURAM25SEPFUT,MANAPPURAM,0.0,2025-09-30,0.0,0.05,3000,FUT,NFO-FUT,NFO
16614658,64901,MANKIND25JULFUT,MANKIND,0.0,2025-07-31,0.0,0.1,225,FUT,NFO-FUT,NFO
16614914,64902,MANKIND25AUGFUT,MANKIND,0.0,2025-08-28,0.0,0.1,225,FUT,NFO-FUT,NFO
13690114,53477,MANKIND25SEPFUT,MANKIND,0.0,2025-09-30,0.0,0.1,225,FUT,NFO-FUT,NFO
13665794,53382,MARICO25JULFUT,MARICO,0.0,2025-07-31,0.0,0.05,1200,FUT,NFO-FUT,NFO
16615170,64903,MARICO25AUGFUT,MARICO,0.0,2025-08-28,0.0,0.05,1200,FUT,NFO-FUT,NFO
13693954,53492,MARICO25SEPFUT,MARICO,0.0,2025-09-30,0.0,0.05,1200,FUT,NFO-FUT,NFO
13666050,53383,MARUTI25JULFUT,MARUTI,0.0,2025-07-31,0.0,1.0,50,FUT,NFO-FUT,NFO
16615426,64904,MARUTI25AUGFUT,MARUTI,0.0,2025-08-28,0.0,1.0,50,FUT,NFO-FUT,NFO
13694210,53493,MARUTI25SEPFUT,MARUTI,0.0,2025-09-30,0.0,1.0,50,FUT,NFO-FUT,NFO
13666306,53384,MAXHEALTH25JULFUT,MAXHEALTH,0.0,2025-07-31,0.0,0.1,525,FUT,NFO-FUT,NFO
16615682,64905,MAXHEALTH25AUGFUT,MAXHEALTH,0.0,2025-08-28,0.0,0.1,525,FUT,NFO-FUT,NFO
13747970,53703,MAXHEALTH25SEPFUT,MAXHEALTH,0.0,2025-09-30,0.0,0.1,525,FUT,NFO-FUT,NFO
16616194,64907,MAZDOCK25JULFUT,MAZDOCK,0.0,2025-07-31,0.0,0.1,175,FUT,NFO-FUT,NFO
16616450,64908,MAZDOCK25AUGFUT,MAZDOCK,0.0,2025-08-28,0.0,0.1,175,FUT,NFO-FUT,NFO
13748226,53704,MAZDOCK25SEPFUT,MAZDOCK,0.0,2025-09-30,0.0,0.1,175,FUT,NFO-FUT,NFO
13666562,53385,MCX25JULFUT,MCX,0.0,2025-07-31,0.0,0.5,125,FUT,NFO-FUT,NFO
16624130,64938,MCX25AUGFUT,MCX,0.0,2025-08-28,0.0,0.5,125,FUT,NFO-FUT,NFO
13748482,53705,MCX25SEPFUT,MCX,0.0,2025-09-30,0.0,0.5,125,FUT,NFO-FUT,NFO
13666818,53386,MFSL25JULFUT,MFSL,0.0,2025-07-31,0.0,0.1,800,FUT,NFO-FUT,NFO
16624386,64939,MFSL25AUGFUT,MFSL,0.0,2025-08-28,0.0,0.1,800,FUT,NFO-FUT,NFO
13748738,53706,MFSL25SEPFUT,MFSL,0.0,2025-09-30,0.0,0.1,800,FUT,NFO-FUT,NFO
13667074,53387,MGL25JULFUT,MGL,0.0,2025-07-31,0.0,0.1,400,FUT,NFO-FUT,NFO
13623042,53215,MIDCPNIFTY25JULFUT,MIDCPNIFTY,0.0,2025-07-31,0.0,0.05,140,FUT,NFO-FUT,NFO
16410114,64102,MIDCPNIFTY25AUGFUT,MIDCPNIFTY,0.0,2025-08-28,0.0,0.05,140,FUT,NFO-FUT,NFO
13567490,52998,MIDCPNIFTY25SEPFUT,MIDCPNIFTY,0.0,2025-09-30,0.0,0.05,140,FUT,NFO-FUT,NFO
13667330,53388,MOTHERSON25JULFUT,MOTHERSON,0.0,2025-07-31,0.0,0.01,6150,FUT,NFO-FUT,NFO
16625154,64942,MOTHERSON25AUGFUT,MOTHERSON,0.0,2025-08-28,0.0,0.01,6150,FUT,NFO-FUT,NFO
13748994,53707,MOTHERSON25SEPFUT,MOTHERSON,0.0,2025-09-30,0.0,0.01,6150,FUT,NFO-FUT,NFO
13667586,53389,MPHASIS25JULFUT,MPHASIS,0.0,2025-07-31,0.0,0.1,275,FUT,NFO-FUT,NFO
16625410,64943,MPHASIS25AUGFUT,MPHASIS,0.0,2025-08-28,0.0,0.1,275,FUT,NFO-FUT,NFO
13749250,53708,MPHASIS25SEPFUT,MPHASIS,0.0,2025-09-30,0.0,0.1,275,FUT,NFO-FUT,NFO
13667842,53390,MUTHOOTFIN25JULFUT,MUTHOOTFIN,0.0,2025-07-31,0.0,0.1,275,FUT,NFO-FUT,NFO
16625666,64944,MUTHOOTFIN25AUGFUT,MUTHOOTFIN,0.0,2025-08-28,0.0,0.1,275,FUT,NFO-FUT,NFO
13749506,53709,MUTHOOTFIN25SEPFUT,MUTHOOTFIN,0.0,2025-09-30,0.0,0.1,275,FUT,NFO-FUT,NFO
